ID	KO1	KO2	KO3	WT1	WT2	WT3
1459207_at	27.8	232.2	24.9	16	22.3	75.1
1459208_at	63.5	135.3	128	110.5	55.7	14
1459209_at	200.6	263.8	174	121.4	227.1	126.4
1459210_at	267.3	148.9	42.8	427.1	269.8	24.6
1459211_at	5093	6066	6014.5	8050.9	7627.2	7042.4
1459212_at	58.6	41.4	116.4	47.9	35.7	23.6
1459213_at	16.8	44.2	33.8	33.6	38.9	25.3
1459214_at	158.9	145.9	41.3	94.2	41.2	23.1
1459215_at	143.1	96.7	140.9	202.1	78.4	87.1
1459216_at	151.7	18.2	7.3	29.1	19.2	25.5
1459217_at	177.2	160.1	86.9	170.1	10.1	34.1
1459218_at	54.5	72.1	50.2	20.8	16.3	76.3
1459219_at	686.2	615.7	928.3	677.1	1017.4	718.9
1459220_at	154.6	298.7	34.2	264.7	168	127.8
1459221_at	42.2	41.6	83.4	178.9	15.8	40.7
1459222_x_at	227.5	210	143.7	297.5	130.6	233.8
1459223_at	422	296.8	247.8	291.4	342.7	484.8
1459224_at	177.5	362	90.5	273.7	32.6	205.3
1459225_at	172.7	78.4	268.5	223.9	158.1	290.1
1459226_at	248.1	327	203.1	315.6	417.6	331.1
1459227_at	98.9	260.7	180	19.3	13.7	25.4
1459228_at	55.7	8.3	6.9	45.1	7.8	28.7
1459229_at	96.7	254.2	105.6	151.9	179.8	136.9
1459230_at	167.2	272.8	68.1	224.5	7.3	100.4
1459231_at	60.3	28.6	27.9	51.9	35	120.8
1459232_at	184.2	276.2	230.8	87.9	175	265
1459233_at	248.2	342.3	190.6	94.8	312.9	219.1
1459234_at	280.8	265.8	278.6	265.9	214.1	54.8
1459235_at	51	33.9	50.7	117.7	25.2	50.5
1459236_at	43.6	119.7	14.7	2.8	105.3	29.1
1459237_at	603.1	611.8	515.7	594	185.7	453.7
1459238_at	730.4	1116.8	695.2	1153	1333	2140.3
1459239_at	77.9	87.1	65.1	62.8	5.9	85.3
1459240_at	268.5	729.8	406.1	706.5	593.9	348.1
1459241_at	162.8	402	211.6	189.2	244.3	122.2
1459242_at	450.1	208.2	64.7	370.1	368	276.1
1459243_at	657.6	891.8	437.9	570.2	675.5	514.1
1459244_at	123	77.8	86.3	145.8	184.7	164.6
1459245_s_at	8.8	39.4	18.3	20.1	168	26.3
1459246_at	36.6	33.7	123.9	116.7	266.9	285.7
1459247_at	271.6	284.3	145.1	310.5	229.3	92.2
1459248_at	232.6	356.5	291.8	406.5	283	291.4
1459249_at	218.6	31.7	133.6	11.2	206.7	181.5
1459250_at	11.3	21.3	10	148.3	71	38.2
1459251_at	100	170.9	51.6	62.8	54.9	25
1459252_at	65.3	68.6	23.2	154.2	24.1	76.5
1459253_at	844.6	230.4	506.3	602.8	179.4	689
1459254_at	120.4	151.9	198.5	107.2	21.6	73.6
1459255_at	16.3	160.9	10.4	12.9	14	23.2
1459256_at	572.6	590.1	449.1	915.5	856.1	902.8
1459257_at	93.2	16	150.5	21.5	224.2	24.1
1459258_at	257.7	466.9	208.9	619.9	351.2	383.9
1459259_at	288.1	466.4	330.1	663.2	535.2	572.5
1459260_at	185.7	50.4	13.7	308.9	19	65.3
1459261_at	23.4	84.4	15.4	22.8	10.8	14.4
1459262_at	89.7	143.6	78.8	34.2	141.9	117.7
1459263_at	20.2	246.8	67.6	127.1	95.1	84.9
1459264_at	130.8	112.3	21.9	56.8	61.1	43.6
1459265_at	456.7	131	209.3	185.2	222.9	175.6
1459266_at	536.3	560.1	430.4	597.7	184	399.8
1459267_at	516.3	599.6	524.1	675	306	356.8
1459268_at	201.8	177.9	85.7	80.9	30.2	214.2
1459269_at	662.5	930.4	602.1	1110.2	462.6	1065.3
1459270_at	679	947.8	833.1	600.8	851.5	836
1459271_at	61.2	56.5	106.3	136.5	177.1	99.2
1459272_at	11	154.3	2.4	4.7	120	50.4
1459273_at	158.8	243	203.4	50.2	29.5	141.7
1459274_at	364.1	188.1	409.6	266.3	449.2	418.3
1459275_at	19.7	40.8	68.4	59.2	30.8	18.9
1459276_at	233.6	314	161.1	210.3	68.9	127
1459277_at	11.5	56.9	35.7	44.3	166.1	96.8
1459278_at	219.4	204.8	134.1	27.3	290	253.1
1459279_at	28.5	23.8	152.1	147.5	24.9	38.7
1459280_at	166.2	71.2	146.4	164.3	171	117.4
1459281_at	26	49.3	14.6	47.1	19.7	11.1
1459282_at	180.4	37.8	24.3	74.5	37.3	55.2
1459283_at	773.6	976.5	148.3	680.1	66.3	366.6
1459284_at	317.7	245.2	30.2	219.2	22.6	14.1
1459285_at	94.5	91.1	110.7	31.1	79.5	69.4
1459286_at	108.2	41.2	64.5	110.1	3.6	144.3
1459287_at	18.9	41	31.8	96.7	41.9	21.6
1459288_at	170.8	160.3	125.3	230.9	218	288.9
1459289_at	263.1	111.7	38.7	117.3	204.2	169.4
1459290_at	339	97.1	171.2	200.7	242	40.8
1459291_at	60.4	356.6	237.8	210.1	167.4	199.1
1459292_at	384.6	603.1	330.6	752.4	58.8	345.6
1459293_at	202	144.8	71.3	229.4	316.8	189.4
1459294_at	14.4	15.1	49	119.1	21.1	147.5
1459295_at	11.9	28.1	11.9	115.8	20.8	69.1
1459296_at	198.5	135.8	35.9	283.1	78.7	252.4
1459297_at	108.9	158	33.7	51.3	50.3	296.3
1459298_at	151.3	116.1	29.2	54	346.5	289.3
1459299_at	78.6	35.9	46.5	82.4	128.3	66.7
1459300_at	336.3	457.3	340.5	361.6	325	292.3
1459301_at	609.6	819.6	661.1	788.3	373.8	677.5
1459302_at	360.6	518	627	331.1	317.3	565.9
1459303_at	40.5	71.5	9.9	18.6	6.6	28.6
1459304_at	124.4	128.2	101.2	261.7	362.7	79.4
1459305_at	349.6	778.9	97.8	558.2	841.9	672.5
1459306_at	143.7	290.1	234.2	19	15.1	11.4
1459307_at	749	861.8	382.1	767.3	217.1	544.3
1459308_at	113.5	96	64	194	151.9	271.8
1459309_at	102.2	119.4	23.8	45.8	120.9	11.2
1459310_at	11.4	17.3	9	6.2	65.2	3.1
1459311_at	34.1	268.8	76.5	158.4	132.5	179.7
1459312_at	9.2	10.7	2.8	1.5	3.4	92.9
1459313_at	25.3	18	10.9	14.7	20.5	41.4
1459314_at	158.2	278.2	286.6	398.2	135.6	43.8
1459315_at	670.9	810.7	678.3	657.6	725.3	658.3
1459316_at	229	371	116.1	381.8	165.8	350.7
1459317_at	162.3	306.5	77.3	177.8	187.2	209.4
1459318_at	390.5	471.2	341.5	533.6	29.3	388.4
1459319_at	63.2	91.6	10.2	233.6	21.8	23
1459320_at	165.6	347.3	213.3	444.1	254.3	202.7
1459321_at	45.9	42.1	26.1	58.2	68.6	260.2
1459322_at	701.3	699.6	499	333.3	548.7	408.7
1459323_at	198.6	582.9	264	523.4	267.7	330.4
1459324_at	574	483.2	330.8	524.6	324.3	359.1
1459325_at	318.3	476.7	361.3	390.3	312.8	449.7
1459326_at	457	663.6	530.1	693.9	557.7	679
1459327_at	314	395	257.3	149.5	376	298.8
1459328_at	301.2	54.4	185.2	75	113.2	66.5
1459329_at	565.1	621	283.6	512.8	386	534.5
1459330_at	19.5	16.6	84.5	21.9	20.2	14
1459331_at	95.1	267.8	242.1	94.4	41.6	278.8
1459332_at	1090.5	1245.8	982	970.9	968.8	1190.8
1459333_at	293.5	259.3	132.9	378.2	83.7	209.3
1459334_at	259.7	30.2	243.8	221.7	159.8	152.9
1459335_at	355.3	64.1	136.3	384	198.1	225.3
1459336_at	12.9	79	13.1	138.5	57	7.1
1459337_at	80.4	117.1	79.3	397.9	63.3	140.9
1459338_at	262.3	505.4	442.8	538.4	695.2	886
1459339_at	310.7	533.4	328.3	508.7	484.6	368.5
1459340_at	152.8	75.7	42.2	366.3	43.5	201.4
1459341_at	318.3	640.6	201.7	427.7	280.8	307.6
1459342_at	75.7	261.4	66.9	4.7	8.9	41.4
1459343_at	94.7	39.4	222.9	184.2	139	56.4
1459344_at	188.5	43.2	18.3	117.1	110.5	96.8
1459345_at	52.5	396.4	82.7	190.9	370.3	254.6
1459346_at	96.1	26.9	29.3	294.2	305.8	318.5
1459347_at	234.9	134.5	203.7	283.4	82.7	151.8
1459348_at	996	1658	1041.3	1405.8	2223.7	2267
1459349_at	24.4	176.3	52.9	29.2	91.3	160.2
1459350_at	284.5	378.1	170.2	349	128.2	96.4
1459351_at	18.2	55.9	8.7	12.4	15.9	31.7
1459352_at	115.5	24.3	82.5	66.1	76.4	103.9
1459353_at	210.3	223.6	189.4	395.9	271.6	360.4
1459354_at	552	555.3	322.7	685.8	562.9	662.8
1459355_at	188.5	404.4	256.8	512	99.8	318.6
1459356_at	20	154.6	20	105.4	114.5	111.2
1459357_at	51.5	231.4	102.2	54.4	23.3	118.5
1459358_at	246.5	604	182.3	316.9	280.6	230.5
1459359_at	173.6	102	4.4	84.6	12.4	82.5
1459360_at	1667.9	1392.1	1061	1195	2218	2622.9
1459361_at	161.9	230.2	352.9	174.1	143.4	187.8
1459362_at	140	31.4	41.3	118.5	124.2	119.6
1459363_at	1483.5	944.8	1308.7	1852	943.4	1297.9
1459364_at	35.7	40.5	11.4	222.4	18.2	31.8
1459365_at	12	53.8	110.5	10.9	16.7	104
1459366_at	518.1	1015.6	470.8	1079.9	661.1	891.2
1459367_at	80.9	121	123.1	173.3	101.6	119.5
1459368_at	156.8	55.1	41.3	47.8	54.8	158.9
1459369_at	63.7	10.5	12.1	100.2	17.4	10.5
1459370_at	5	19.2	13.4	11.7	172.6	89.1
1459371_at	375.7	261.2	112.8	564.2	248.7	362
1459372_at	126.8	39.1	18	12.9	16.5	112.2
1459373_at	274	490.4	385.8	426.6	383	416
1459374_at	301.6	339.1	384.5	570.8	554.9	835.9
1459375_at	43.9	8.6	13.5	3.6	19.3	1.9
1459376_at	430.7	786.8	308.7	470.9	463	532.5
1459377_at	18	62.9	21.2	23.4	43.9	34.3
1459378_at	190.1	131.5	119.5	169.2	184.9	124.9
1459379_at	258.2	193.4	268.2	266.5	312.7	113.8
1459380_at	114	687.3	560.5	545	110	422.9
1459381_at	189.7	326.7	25.2	93.6	110.3	101.1
1459382_at	140.1	44.3	34.9	42.7	38.1	126.5
1459383_at	242.5	156.1	260.9	282.7	121.3	272.3
1459384_at	170.3	317.3	106.7	166.5	79.2	171.7
1459385_at	169.1	226.7	234.3	61.2	32.4	219.8
1459386_at	218.7	366.1	191.9	115.9	167.5	136.3
1459387_at	9.1	191.5	168.1	184.9	211.2	54.9
1459388_at	31.7	47.5	124.3	24.3	83.4	135.9
1459389_at	21.8	110.2	33.2	116.8	81.4	89.5
1459390_at	159.5	99.7	113.2	248.4	211.5	44.8
1459391_at	363.4	398.8	446.6	560.1	1064	1035.8
1459392_at	358.5	441.5	316.4	346.9	207.3	327.4
1459393_at	975.8	1694.6	1031.6	1412.6	891.5	1185.6
1459394_at	28.7	31.6	11	25.9	84.5	17.3
1459395_at	247.2	62.5	131.8	29.9	199.3	175.8
1459396_at	185.2	217.3	47	181.1	270	192.9
1459397_at	53.8	134.9	16.2	40.6	21.1	78.6
1459398_at	97	173.7	68.2	185.1	18.6	34.3
1459399_at	65.3	281.4	128.1	40.5	244.7	63.2
1459400_at	213.2	288.2	32.1	48.8	227.2	158.3
1459401_at	100.6	127	65.8	89.8	72.8	85
1459402_at	29.1	30.8	117.1	110.3	42.9	143.3
1459403_at	379.9	563.9	417.6	538.2	461.8	474.8
1459404_at	104.5	42	59	49.5	27	12.4
1459405_at	373.6	328.7	235.3	556.4	549.7	461.9
1459406_at	173.7	130.3	71.8	273.8	82	297.8
1459407_at	46.3	223	6.3	143.2	63.2	105.5
1459408_at	107.2	147.2	48.1	352.2	327.5	86.7
1459409_at	447	514.5	479.5	609.5	776.3	999.2
1459410_at	28.4	33.7	20.5	33.1	40	20.8
1459411_at	187.7	199.4	211.6	261.3	443.6	339.3
1459412_at	15.2	299.9	104.2	33.6	194.8	177.4
1459413_at	151.4	100.9	83.4	170.8	284.9	247.4
1459414_at	439.2	638.9	402.3	622.6	267.5	441
1459415_at	236.3	269.5	121	226.2	221.9	214.6
1459416_at	28.8	33.7	10.4	96.9	12.7	22
1459417_at	522.7	487	491.4	465.5	233.8	224.8
1459418_at	74.2	31	56.4	65.1	31	32.6
1459419_at	222.4	64.9	17.6	63.2	31	82.7
1459420_at	472.8	641.6	680.4	601	562.8	453.1
1459421_at	31	52.4	23.7	29.1	43.2	35.5
1459422_at	95.6	120.7	111.3	100.9	313.7	124.1
1459423_at	272.3	168.1	238.9	354.7	204.9	203.4
1459424_at	49.1	40.8	10.6	159.3	91.1	194.6
1459425_at	28.2	59.1	66.9	60.3	25.9	53.6
1459426_at	6.7	200	24.7	14.8	7.5	19.5
1459427_at	48.8	230.8	245.8	50.2	55.4	154.2
1459428_at	19	77.6	24.7	29	17	23.7
1459429_at	17.2	24.6	26.5	102.7	13.4	9.4
1459430_at	130.1	400.5	107	262.7	163.5	104.9
1459431_at	284.4	49.4	148.3	148.1	70.5	96.2
1459432_at	46.5	57.4	31.7	48	16.3	26.1
1459433_at	715.5	1034.8	638.9	800.1	929	1029.2
1459434_at	316.1	287.4	250.1	517	369.6	543.4
1459435_at	94.3	183.8	25.9	146.7	12.7	109.3
1459436_at	122.9	246.9	118.5	148.4	174.5	41.1
1459437_at	177.9	82	29.5	332.2	29.4	35.4
1459438_at	156.5	132.4	26.2	165	61.2	10.7
1459439_at	177.1	318.8	34.2	94.7	207.5	219.5
1459440_at	15.4	15.5	121.1	27.6	27.8	104.3
1459441_at	37	106.6	247.2	226.7	35.9	46.5
1459442_at	694.5	903.5	779.2	1001.9	782.1	940.1
1459443_at	251.8	41.8	72.8	319.9	271.2	350.7
1459444_at	159.1	182.4	5.6	33.2	44.8	14.8
1459445_at	15.3	204	80.4	26.1	31.1	19.2
1459446_at	65.2	19.2	7.6	83.7	76.5	73.1
1459447_at	183	84.6	95.9	12.5	217.9	65.6
1459448_at	78.8	249.2	20	73.9	129.3	123.3
1459449_at	323.3	335.9	104.7	484	378	280.4
1459450_at	198	80.5	58.2	332.2	89.2	309.7
1459451_at	23.5	20.1	19	183.6	63.6	22.2
1459452_at	10.3	14.3	9.7	160.3	7.8	42.7
1459453_at	1258.3	2341.8	1269.5	1533.5	1778	1949.2
1459454_at	182.2	228.3	351.1	415.9	390.1	325.5
1459455_at	41.1	59.5	106.7	65.6	157.4	203.8
1459456_at	289.1	317.8	403.8	67.8	269.4	242.1
1459457_at	343.4	718.6	291.4	296.2	209.8	321.2
1459458_at	114.1	76.8	7.2	136.6	9.4	175.1
1459459_at	190.8	18	111	97.2	62.7	35
1459460_at	33.4	60.6	30.5	48.9	60.9	21.7
1459461_at	766.3	942.2	549.5	749.8	439.8	488.3
1459462_at	161.7	410	178.4	125	14.8	89.8
1459463_at	77.9	102.5	197.7	30.4	30.7	92.2
1459464_at	436.9	523.3	394.6	546.4	182.3	393.9
1459465_at	114.7	103.9	13.5	62.4	86.6	7.5
1459466_at	227.8	283.1	185.6	329.2	61.3	260.4
1459467_at	27.3	120.9	220.9	321.3	200	207.9
1459468_at	144.3	36.3	40.7	141.8	26.7	236.6
1459469_at	382.1	525.9	250.6	569.2	246.1	378.9
1459470_at	228.2	364.4	352.6	563.2	288.2	370
1459471_at	120.6	307	18.1	10.9	210.3	34.9
1459472_at	28.8	191.5	117.1	79.5	226.4	110.4
1459473_at	255.3	307.5	66.3	216.1	118	287
1459474_at	15.6	183.1	9.5	147.8	14	10.1
1459475_at	142.4	107.2	121.6	156	36.9	58.9
1459476_s_at	2654.1	2377.5	2756	2760.9	3549.5	3177.6
1459477_at	80.9	125.2	116.5	385.2	35.9	190.6
1459478_at	118.5	129.8	10.7	10.4	113.2	155.9
1459479_at	89.6	180.1	162.3	25.2	151.2	39
1459480_at	310.5	347.6	250.6	273.1	73.5	273.9
1459481_at	40	83.2	9	11.6	21.6	9.9
1459482_at	354.4	617	395.3	642.8	471.5	317
1459483_at	209.4	496.4	204	149.3	338.2	463
1459484_at	41	225.1	31.7	87.4	51.7	96.3
1459485_at	426.1	516.3	388.1	631.3	123.3	221.6
1459486_at	21.5	167	15.6	18.2	24.3	23.4
1459487_at	108	116.7	10.4	16.2	14.7	176.8
1459488_at	826.3	1162	577.4	958.7	332.5	789.5
1459489_at	134.6	42.9	63.4	37.4	17.6	23.6
1459490_at	446	423.6	422.3	746.8	571.2	670.4
1459491_at	256.2	227.4	93.3	61.8	73.6	182
1459492_at	9.5	39.6	66.6	22	13	14.8
1459493_at	348.3	480.5	108.3	507.9	528.1	181
1459494_at	253.5	361.8	207.2	336.4	378.1	393.5
1459495_at	710.3	988.6	1007.7	445.6	173.2	482.6
1459496_at	18.8	108.6	35.1	62.1	84.5	9.1
1459497_at	1023.5	1338.3	971.6	1013.9	1342.2	1204.1
1459498_at	25.9	33.9	16.6	60.9	99.9	26.9
1459499_at	26.3	13.4	5.7	119.8	23.2	4.8
1459500_at	112.9	37.8	43	168	36.4	96.7
1459501_at	267.8	178.8	167.6	555.8	575.7	77.9
1459502_at	52.4	264.5	19.3	150.1	268.8	135.6
1459503_at	145.5	565.4	230.1	189.1	43	465.8
1459504_at	155.2	62.8	231.2	229.8	242.3	150
1459505_at	19.3	24.2	251.2	22	123.7	205.1
1459506_at	185.5	82.2	144.3	163.2	218.3	201.8
1459507_at	51	83.4	19.6	36.9	97.3	78.5
1459508_at	15.6	21.2	6.9	7.2	80.3	18.5
1459509_at	20.3	198.8	196.4	572.7	301.6	253.7
1459510_at	25.8	73.5	42.5	235.9	13	13.5
1459511_at	162.6	154	66.7	281	140.5	40.8
1459512_at	348.8	287.6	165.1	481.3	397.4	343.3
1459513_at	66	126.9	48.9	59.5	43.6	156.5
1459514_at	62.7	294.6	111.2	161.1	50.9	32.3
1459515_at	112	127.6	237.4	325.7	169.6	269.2
1459516_at	874.7	781.4	729.3	499.4	538.3	505.5
1459517_at	134	361.4	296.1	191.6	56.7	239.6
1459518_at	217.5	203.4	242	150.4	134.4	58.5
1459519_at	37.6	177.6	7.4	17.5	157.6	43.9
1459520_at	80.1	31.1	14.1	31.3	50.6	13.6
1459521_at	32.7	75.5	9	166.8	137	52.3
1459522_s_at	5160.5	4317.2	4534.2	5030.3	5430.7	6099.3
1459523_at	10.4	21.3	10	33.1	10.1	11.1
1459524_at	323.6	88.4	125.1	51.8	31.1	252.3
1459525_at	220.3	345.1	48	152.2	236.8	338.8
1459526_at	358.4	569.5	443.9	364	426.3	851
1459527_at	16.8	26.7	46.6	53.7	48.8	39.6
1459528_at	6.7	80.3	19.8	41.4	78	80.2
1459529_at	20.2	14.4	54.8	147.1	34.9	78.4
1459530_at	516.1	610.6	381.2	587.7	300.7	277.6
1459531_at	16.2	16.8	23.5	13.2	17.6	17.1
1459532_at	101.4	25.2	72.4	117.9	184.6	177.5
1459533_at	16.3	56.8	32.8	6.5	104.8	15
1459534_at	30.6	31.5	181.8	40.1	222.1	199.7
1459535_at	14.7	248.8	95.3	63.8	46	113
1459536_at	62	17.7	15.7	253.7	17.6	150.8
1459537_at	391.5	708.9	478.9	592	541.4	607.8
1459538_at	77.3	20.6	13.3	13.2	15.3	17
1459539_at	287.8	363.5	319.2	340	277.4	236.1
1459540_at	132.6	85.8	282.2	321.9	180	371.9
1459541_at	104.4	8.3	30.6	18.4	95.9	73.7
1459542_at	10.2	50.7	5.5	108.8	72.4	14
1459543_at	101.9	45.4	165	25.1	28.1	163.7
1459544_at	26.4	151.1	6.7	157.6	29.1	49.9
1459545_at	46.2	55.4	22	17.1	46	22.6
1459546_s_at	413.7	515.5	417.7	422	509.1	379.7
1459547_at	50.8	113.5	30.9	30.6	174.8	34.5
1459548_at	850.3	742.1	613	824.8	590.3	828.9
1459549_at	48.4	322	164.8	189.2	41.4	24.4
1459550_at	15	120.9	30.1	15	11.5	31.5
1459551_at	236.6	313.2	24.2	412.5	239	17.3
1459552_at	388	320.3	247.5	304.3	235.5	184.7
1459553_at	12.6	237.4	31.1	11.2	28.9	23
1459554_at	77	24.9	3.9	124.1	102.6	5.5
1459555_at	35.5	84.2	54.7	69.2	81.3	46.5
1459556_at	43.9	102.1	21.3	45.3	125.2	21.7
1459557_at	375.9	538.5	239.2	426.7	378.1	366.4
1459558_at	59.1	168	117.4	91.6	53.9	161.3
1459559_at	9.4	74.9	3.5	34.5	83	5.6
1459560_at	527.1	611.1	563.4	523.2	445.3	634
1459561_at	47.6	144.9	19.8	92.2	32.9	15.4
1459562_at	127.5	84.5	176.8	29.4	37.3	37.5
1459563_x_at	23.1	29.3	36.5	40.1	13.1	21.7
1459564_at	600.7	489.9	308.3	423.7	150.2	203.1
1459565_at	763.6	715.9	506.3	544.8	16.3	5.1
1459566_at	364.7	129.6	394.5	391.8	116.9	142.9
1459567_at	16.4	57.7	53.9	279.7	214.8	20.9
1459568_at	262.8	447.9	244.1	445.8	591.6	351.6
1459569_at	202.7	267.3	250.8	224.5	349.1	227.8
1459570_at	48.1	29.3	15.2	153.4	28	6.5
1459571_at	365.9	453.4	141.6	201.3	111.3	316.5
1459572_at	2.1	89.7	30.4	6.5	25	24.7
1459573_at	511.2	646.3	594.8	409.3	510.3	545.4
1459574_at	22.1	18.8	89.8	12.5	45.1	142.3
1459575_at	268	64.1	122.4	18.7	208.9	262
1459576_at	370.1	500.3	130.5	230.7	69.7	184.9
1459577_at	349.1	99	259.5	252.8	80.7	46.8
1459578_at	269	305.2	48.1	134.2	191.2	106
1459579_at	29.1	114.5	26.3	169	131.6	124
1459580_at	84	30.7	6.6	172.1	67.9	116.3
1459581_at	2937.1	2837.9	1671.9	2247.5	616.3	1608.8
1459582_at	27.5	17.3	10.3	13.8	20.3	138.7
1459583_at	134	267.2	241.3	65.1	221.4	51.5
1459584_at	18.4	25.6	8	20.7	42.9	8.9
1459585_at	80.1	213.8	61.9	163.4	115.4	208.3
1459586_at	92.1	77.3	109.2	142.8	172.3	81.5
1459587_at	84	202.5	77.1	15.3	250.8	83.3
1459588_at	230.4	182.7	106.4	317.9	262.9	260.3
1459589_at	167.5	379.3	271.6	63.2	54.1	91.1
1459590_at	192.5	172.8	30.2	203.1	111.8	327.3
1459591_at	116	82.4	10	94.1	21.6	11.4
1459592_a_at	5226	5362.2	4901.4	2933.2	3842.8	2200.5
1459593_x_at	6488.9	6924.8	5678.8	4641.7	5053.8	3234.3
1459594_at	30.9	22.1	12.1	13.1	26	29.5
1459595_at	528	384.4	524	407.3	667.4	810.7
1459596_at	22.2	225.3	43.6	32.1	60.3	31.7
1459597_at	164.9	23.3	197.1	54.3	27.6	126.6
1459598_at	83.2	44.4	31.3	263.7	27.8	92.4
1459599_at	89.9	47.9	6.6	106.3	39.7	25.4
1459600_at	19.6	132.3	144.9	9.3	201.6	41.9
1459601_at	89.5	31.5	63.6	62	36.4	139.8
1459602_at	168.4	92.9	148.2	264.6	23.5	219.9
1459603_at	225.3	250.6	43.9	180.2	34.4	267
1459604_at	122.7	24.2	9.5	170.6	67.7	14.8
1459605_at	242.4	208.9	125.9	336.9	525	99.9
1459606_at	92.4	121.2	222.4	82.6	124.3	106.2
1459607_at	25.4	245.1	24.5	27.1	107.1	35.9
1459608_at	415	338.7	315.9	191.5	42	279
1459609_at	459.2	486.9	356.9	337.6	527.8	575.2
1459610_at	44.6	200.6	97.3	45.2	330.1	40.4
1459611_at	142.1	296.7	295.9	402.9	218.7	25.9
1459612_at	176.9	307.5	64.3	279.4	163.7	174.2
1459613_at	196.7	36.6	56.4	18.7	14.3	45
1459614_at	25.1	28	27.4	15.1	88.7	14.5
1459615_at	92.5	292.7	221.9	158.5	251.5	243.1
1459616_at	76.5	185.5	61.1	145.1	54.9	88.8
1459617_at	1043.8	1558.4	1034.8	1336	1752.4	1916.3
1459618_at	240.2	183.1	311.4	246.3	341.9	319.3
1459619_at	247.4	67.8	246.3	409.5	28.5	195.3
1459620_at	69.4	18.5	9.1	42.3	113.7	64.3
1459621_at	286.9	179.3	253.2	177.4	146	378.6
1459622_at	1885.4	1437.1	1927.7	2087.4	1754.6	2217.2
1459623_at	13.6	161.5	55	189.2	28.1	44.4
1459624_at	248.5	37.3	100.9	116.1	27.2	92.6
1459625_at	479.1	483.5	300	399	312.5	333.1
1459626_at	147.3	330.1	149.6	301.6	203.6	413.9
1459627_at	220.7	385.4	268.4	196.5	165.4	25.2
1459628_at	113.2	100.4	165.6	34.3	169.8	16.2
1459629_at	53.2	150.8	108.8	137.5	67	5.5
1459630_at	453.6	509	546.4	545	472	381.5
1459631_at	93.6	399	84.3	23.2	181.6	183.9
1459632_at	426	625.2	482.2	681	533.9	609.5
1459633_at	246.5	72.9	45.3	227.2	75	166.3
1459634_at	24.5	76.4	18.4	47.3	193.4	26.9
1459635_at	824.3	1052.3	682.1	1175.9	397.5	698.7
1459636_at	44.7	31.7	8.3	54.8	177.5	100.6
1459637_at	20.7	44.7	28.7	43.3	41.3	60.1
1459638_at	437	252.8	281.8	196.5	259.3	550.7
1459639_at	63.3	197.6	52.6	39.5	16	90.6
1459640_at	287.3	68	192	59.2	89.8	235.4
1459641_at	188.8	118.2	200.5	159	52.5	139.6
1459642_at	134.9	48.8	265.6	241.1	202.5	192.5
1459643_at	245.2	146.8	32.7	20	20.1	120.5
1459644_at	288.4	144.3	166.4	248.4	120	163
1459645_at	22	144.4	10.3	15.5	9.7	5.7
1459646_at	781.6	784.9	994	823.6	687.9	798.8
1459647_at	10.3	17.6	18.3	114.2	100.6	152.5
1459648_at	465.7	546.1	373.4	466.8	368.9	460.9
1459649_at	467.7	472.4	391.1	371	314.4	688.4
1459650_at	75.4	96.6	35	31.7	33.7	179.2
1459651_s_at	2276.7	2732.1	2289.7	1948.4	2172	2743.4
1459652_at	113.5	49	69.4	39	115.2	97.6
1459653_at	112.2	44.4	129.7	134.1	41.5	66.6
1459654_at	25.6	53.3	40.5	287.3	185.9	22
1459655_at	153.6	204.1	131.7	187.3	303.6	159.2
1459656_at	19.3	225	65.3	49.4	60	54.8
1459657_s_at	7411.6	6863.8	8130.7	4941.8	6432.6	6462.5
1459658_at	71	179.5	142	110.9	235.4	150.6
1459659_at	124.8	419	320.3	211.2	307.7	276.5
1459660_at	151.6	215.4	50.1	162	136.3	191.2
1459661_at	92.5	10	24.3	7.1	87.8	106.3
1459662_at	15.6	143.6	53.9	64.6	70.2	22
1459663_at	73.1	281.4	43.9	147.5	95.1	108.9
1459664_at	12.7	48.9	14.1	13.4	18.2	149.6
1459665_s_at	558.4	408.7	466.1	359.5	577.7	695.7
1459666_at	1320.8	1563.9	1177.2	1046.1	851.4	1252.1
1459667_at	985.7	1109.3	725.7	1136.8	1363.9	1466.7
1459668_at	407.4	379.1	457	446.2	268	324.2
1459669_at	234	235.2	31	78.2	214.7	56.1
1459670_at	596.1	601.4	856.6	864.6	979.2	1094.1
1459671_at	84.7	27.3	50.3	35.5	21.3	34.2
1459672_at	162.2	233.6	171	144.2	51.8	136.1
1459673_at	11.6	66.8	108.4	52.2	57	82.7
1459674_at	73.8	284.4	357.1	114.9	343.7	372.7
1459675_at	90.8	172.7	111.4	28	60.2	98
1459676_at	39.5	49.3	19.6	20.8	20.5	29.2
1459677_at	644.1	879	613.3	760.9	842.7	1002.1
1459678_at	814.4	757	452.7	624.1	690.9	705.3
1459679_s_at	2560	2431.4	2462.3	4273.4	4246.7	3964.8
1459680_at	355.9	759.7	341.3	514.5	296.4	413.7
1459681_at	248.1	126.3	237.4	251.9	149.4	16.4
1459682_at	18.3	159.7	72.6	166.4	177.3	31.8
1459683_at	221.3	294.2	107.3	285.5	171.3	284.5
1459684_at	74.7	83.5	12.3	61.7	71.8	113.3
1459685_at	33.6	38.3	27.3	66.6	115.8	47.8
1459686_at	150.1	433.1	233.1	211.9	144.4	223.3
1459687_x_at	601.4	456.5	552	669.5	504.3	724.6
